Orthogroup	v2	v5
OG0020153	GRMZM2G169558	Zm00001eb248880
OG0020154	GRMZM2G169580	Zm00001eb248900
OG0020155	GRMZM2G117164	Zm00001eb248930
OG0020156	GRMZM2G117238	Zm00001eb248940
OG0020157	GRMZM2G135385	Zm00001eb248960
OG0020158	GRMZM2G135291	Zm00001eb248990
OG0020159	GRMZM2G156599	Zm00001eb249020
OG0020160	GRMZM2G031952	Zm00001eb249130
OG0020161	GRMZM5G804656	Zm00001eb249140
OG0020162	GRMZM2G171444	Zm00001eb249160
OG0020163	GRMZM2G124136	Zm00001eb249190
OG0020164	GRMZM2G097851	Zm00001eb249210
OG0020165	GRMZM2G097704	Zm00001eb249230
OG0020166	GRMZM2G094655	Zm00001eb249250
OG0020167	GRMZM2G094705	Zm00001eb249260
OG0020168	GRMZM2G466044	Zm00001eb249290
OG0020169	GRMZM2G071844	Zm00001eb249340
OG0020170	GRMZM5G840002	Zm00001eb249330
OG0020171	GRMZM5G834894	Zm00001eb249350
OG0020172	GRMZM2G139920	Zm00001eb249380
OG0020173	GRMZM2G056903	Zm00001eb249390
OG0020174	GRMZM2G056889	Zm00001eb249400
OG0020175	GRMZM2G170591	Zm00001eb249420
OG0020176	GRMZM2G118731	Zm00001eb249430
OG0020177	GRMZM5G842961	Zm00001eb249440
OG0020178	GRMZM2G041839	Zm00001eb249450
OG0020179	GRMZM2G041922	Zm00001eb249460
OG0020180	GRMZM5G816314	Zm00001eb249470
OG0020181	GRMZM2G056762	Zm00001eb249490
OG0020182	GRMZM2G458260	Zm00001eb249530
OG0020183	GRMZM2G119490	Zm00001eb249570
OG0020184	GRMZM2G327266	Zm00001eb249590
OG0020186	GRMZM2G056236	Zm00001eb249600
OG0020187	GRMZM2G004752	Zm00001eb249640
OG0020188	GRMZM2G306566	Zm00001eb249670
OG0020189	GRMZM2G112914	Zm00001eb249700
OG0020190	GRMZM2G430392	Zm00001eb249710
OG0020191	GRMZM2G071468	Zm00001eb249750
OG0020192	GRMZM2G410338	Zm00001eb249760
OG0020193	GRMZM2G168301	Zm00001eb249830
OG0020195	GRMZM2G014977	Zm00001eb249870
OG0020196	GRMZM5G883741	Zm00001eb249900
OG0020197	GRMZM2G061938	Zm00001eb249970
OG0020198	GRMZM2G362848	Zm00001eb249990
OG0020199	GRMZM2G432002	Zm00001eb250010
OG0020200	GRMZM2G465953	Zm00001eb250030
OG0020201	GRMZM2G165601	Zm00001eb250040
OG0020202	GRMZM2G165530	Zm00001eb250050
OG0020203	GRMZM2G411771	Zm00001eb250090
OG0020204	GRMZM2G112352	Zm00001eb250100
OG0020205	GRMZM2G112247	Zm00001eb250110
OG0020206	GRMZM2G147014	Zm00001eb250120
OG0020207	GRMZM2G345991	Zm00001eb250180
OG0020208	GRMZM2G013821	Zm00001eb250190
OG0020209	GRMZM2G074053	Zm00001eb250210
OG0020210	GRMZM2G074245	Zm00001eb250220
OG0020211	GRMZM2G002627	Zm00001eb250230
OG0020212	GRMZM2G106185	Zm00001eb250280
OG0020213	GRMZM2G106216	Zm00001eb250300
OG0020215	GRMZM2G144097	Zm00001eb250370
OG0020216	GRMZM2G171852	Zm00001eb250390
OG0020217	GRMZM2G171855	Zm00001eb250400
OG0020218	GRMZM2G404631	Zm00001eb250410
OG0020219	GRMZM2G468585	Zm00001eb247750
OG0020220	GRMZM2G112244	Zm00001eb249090
OG0020221	GRMZM2G481755	Zm00001eb250480
OG0020222	GRMZM2G135175	Zm00001eb250520
OG0020223	GRMZM2G434203	Zm00001eb250540
OG0020224	GRMZM2G137341	Zm00001eb250560
OG0020225	GRMZM2G037200	Zm00001eb250580
OG0020226	GRMZM2G166906	Zm00001eb250600
OG0020227	GRMZM2G046058	Zm00001eb250630
OG0020228	GRMZM2G044495	Zm00001eb250640
OG0020229	GRMZM2G041761	Zm00001eb250650
OG0020230	GRMZM5G862936	Zm00001eb250660
OG0020231	GRMZM2G071325	Zm00001eb250680
OG0020232	GRMZM2G022645	Zm00001eb250700
OG0020233	GRMZM2G401436	Zm00001eb250730
OG0020234	GRMZM2G058292	Zm00001eb250740
OG0020235	GRMZM2G058432	Zm00001eb250750
OG0020236	GRMZM2G010673	Zm00001eb250770
OG0020237	GRMZM2G010973	Zm00001eb250790
OG0020238	GRMZM2G011006	Zm00001eb250800
OG0020239	GRMZM2G094189	Zm00001eb250820
OG0020240	GRMZM2G068763	Zm00001eb250830
OG0020241	GRMZM2G081603	Zm00001eb250890
OG0020242	GRMZM2G057766	Zm00001eb250900
OG0020243	GRMZM2G057829	Zm00001eb250910
OG0020244	GRMZM2G029850	Zm00001eb250940
OG0020245	GRMZM2G057907	Zm00001eb250950
OG0020246	GRMZM2G057789	Zm00001eb250960
OG0020247	GRMZM2G057717	Zm00001eb250980
OG0020248	GRMZM2G335685	Zm00001eb250990
OG0020249	GRMZM2G039725	Zm00001eb251010
OG0020250	GRMZM2G075253	Zm00001eb251020
OG0020251	GRMZM2G075265	Zm00001eb251030
OG0020252	GRMZM2G375153	Zm00001eb251040
OG0020253	GRMZM5G891295	Zm00001eb251050
OG0020254	GRMZM2G126517	Zm00001eb251060
OG0020255	GRMZM2G428233	Zm00001eb251080
OG0020256	GRMZM2G126580	Zm00001eb251090
OG0020257	GRMZM2G126633	Zm00001eb244210
OG0020258	GRMZM2G044851	Zm00001eb251130
OG0020259	GRMZM2G168980	Zm00001eb251170
OG0020260	GRMZM2G331032	Zm00001eb251180
OG0020261	GRMZM2G181273	Zm00001eb251190
OG0020262	GRMZM2G111146	Zm00001eb251200
OG0020263	GRMZM2G004480	Zm00001eb251210
OG0020264	GRMZM2G413829	Zm00001eb251250
OG0020265	GRMZM2G112623	Zm00001eb311220
OG0020266	GRMZM2G112626	Zm00001eb251280
OG0020267	GRMZM2G169326	Zm00001eb251310
OG0020268	GRMZM2G120035	Zm00001eb251300
OG0020270	GRMZM2G130167	Zm00001eb251320
OG0020271	GRMZM2G130213	Zm00001eb251330
OG0020272	GRMZM2G076562	Zm00001eb251340
OG0020273	GRMZM2G442920	Zm00001eb251360
OG0020274	GRMZM2G060919	Zm00001eb251380
OG0020275	GRMZM2G060834	Zm00001eb251390
OG0020276	GRMZM2G376067	Zm00001eb251400
OG0020277	GRMZM2G067183	Zm00001eb251500
OG0020278	GRMZM2G103357	Zm00001eb251510
OG0020279	GRMZM5G823157	Zm00001eb251530
OG0020280	GRMZM2G375113	Zm00001eb251550
OG0020281	GRMZM2G114113	Zm00001eb251590
OG0020282	GRMZM5G861093	Zm00001eb251660
OG0020283	GRMZM2G108996	Zm00001eb251710
OG0020284	GRMZM2G409286	Zm00001eb251720
OG0020285	GRMZM2G034876	Zm00001eb251820
OG0020286	GRMZM2G035213	Zm00001eb251860
OG0020287	GRMZM2G325019	Zm00001eb251880
OG0020288	GRMZM2G325038	Zm00001eb251890
OG0020289	GRMZM6G220418	Zm00001eb251900
OG0020290	GRMZM2G108087	Zm00001eb251930
OG0020291	GRMZM2G181637	Zm00001eb251950
OG0020292	GRMZM2G347836	Zm00001eb252000
OG0020293	GRMZM2G347767	Zm00001eb252040
OG0020295	GRMZM2G101287	Zm00001eb252090
OG0020296	GRMZM2G101350	Zm00001eb252100
OG0020297	GRMZM2G443078	Zm00001eb252110
OG0020298	GRMZM2G050734	Zm00001eb252120
OG0020300	GRMZM2G140694	Zm00001eb252220
OG0020301	GRMZM2G140739	Zm00001eb252230
OG0020302	GRMZM2G426213	Zm00001eb252320
OG0020303	GRMZM2G127846	Zm00001eb252310
OG0020304	GRMZM2G037595	Zm00001eb252340
OG0020305	GRMZM2G037553	Zm00001eb252350
OG0020306	GRMZM2G009506	Zm00001eb252380
OG0020307	GRMZM2G009426	Zm00001eb252390
OG0020308	GRMZM2G315176	Zm00001eb252400
OG0020309	GRMZM2G180983	Zm00001eb252440
OG0020310	GRMZM2G481605	Zm00001eb252460
OG0020311	GRMZM2G475349	Zm00001eb252510
OG0020312	GRMZM2G466309	Zm00001eb252550
OG0020313	GRMZM2G123796	Zm00001eb252620
OG0020314	GRMZM2G480620	Zm00001eb252650
OG0020315	GRMZM2G180922	Zm00001eb252680
OG0020316	GRMZM2G180920	Zm00001eb252690
OG0020317	GRMZM2G080798	Zm00001eb254790
OG0020318	GRMZM2G161794	Zm00001eb252750
OG0020319	GRMZM2G024211	Zm00001eb252760
OG0020320	GRMZM2G038279	Zm00001eb252770
OG0020321	GRMZM2G038375	Zm00001eb252780
OG0020322	GRMZM2G459110	Zm00001eb252800
OG0020323	GRMZM2G158568	Zm00001eb252830
OG0020324	GRMZM2G399921	Zm00001eb252840
OG0020325	GRMZM2G542272	Zm00001eb252850
OG0020326	GRMZM2G399901	Zm00001eb252860
OG0020327	GRMZM2G085049	Zm00001eb252880
OG0020328	GRMZM2G382345	Zm00001eb252920
OG0020329	GRMZM2G045544	Zm00001eb252930
OG0020330	GRMZM2G045404	Zm00001eb252940
OG0020332	GRMZM2G176270	Zm00001eb253040
OG0020333	GRMZM2G459715	Zm00001eb253100
OG0020334	GRMZM2G161641	Zm00001eb253110
OG0020335	GRMZM2G075372	Zm00001eb253160
OG0020336	GRMZM2G075321	Zm00001eb253170
OG0020337	GRMZM2G394941	Zm00001eb253280
OG0020339	GRMZM2G012213	Zm00001eb253220
OG0020340	GRMZM2G012044	Zm00001eb253230
OG0020341	GRMZM2G011951	Zm00001eb253240
OG0020342	GRMZM2G312944	Zm00001eb253250
OG0020343	GRMZM2G011789	Zm00001eb253260
OG0020344	GRMZM5G880393	Zm00001eb253310
OG0020345	GRMZM2G020285	Zm00001eb253330
OG0020346	GRMZM2G317450	Zm00001eb253350
OG0020347	GRMZM2G317455	Zm00001eb253360
OG0020348	GRMZM2G020799	Zm00001eb253370
OG0020349	GRMZM2G315726	Zm00001eb253380
OG0020350	GRMZM2G041991	Zm00001eb253650
OG0020351	GRMZM2G341479	Zm00001eb253570
OG0020352	GRMZM5G899787	Zm00001eb253560
OG0020354	GRMZM2G075136	Zm00001eb253540
OG0020355	GRMZM2G089357	Zm00001eb253670
OG0020356	GRMZM5G824439	Zm00001eb253700
OG0020357	GRMZM2G375782	Zm00001eb253730
OG0020358	GRMZM2G090419	Zm00001eb253740
OG0020359	GRMZM2G090505	Zm00001eb253750
OG0020360	GRMZM2G090981	Zm00001eb253810
OG0020361	GRMZM5G832989	Zm00001eb253850
OG0020362	GRMZM2G702206	Zm00001eb416040
OG0020364	GRMZM2G481730	Zm00001eb253860
OG0020365	GRMZM2G357923	Zm00001eb253900
OG0020366	GRMZM2G059496	Zm00001eb253910
OG0020367	GRMZM2G059526	Zm00001eb253920
OG0020369	GRMZM2G151204	Zm00001eb253960
OG0020370	GRMZM2G444034	Zm00001eb254030
OG0020371	GRMZM2G142779	Zm00001eb254040
OG0020372	GRMZM5G856201	Zm00001eb254090
OG0020373	GRMZM2G335280	Zm00001eb254100
OG0020374	GRMZM2G179761	Zm00001eb254110
OG0020375	GRMZM2G179768	Zm00001eb254130
OG0020376	GRMZM2G123262	Zm00001eb254150
OG0020377	GRMZM2G501450	Zm00001eb254180
OG0020378	GRMZM2G031991	Zm00001eb254190
OG0020381	GRMZM2G053303	Zm00001eb254330
OG0020382	GRMZM2G053396	Zm00001eb254360
OG0020383	GRMZM2G140635	Zm00001eb254420
OG0020384	GRMZM2G127632	Zm00001eb254410
OG0020386	GRMZM2G162216	Zm00001eb254440
OG0020387	GRMZM2G162233	Zm00001eb254450
OG0020388	GRMZM2G105874	Zm00001eb254460
OG0020389	GRMZM2G405567	Zm00001eb254480
OG0020390	GRMZM2G105644	Zm00001eb254510
OG0020391	GRMZM2G105641	Zm00001eb254520
OG0020392	GRMZM2G100593	Zm00001eb254560
OG0020393	GRMZM2G114371	Zm00001eb194510
OG0020394	GRMZM2G380177	Zm00001eb254580
OG0020396	GRMZM2G130548	Zm00001eb254850
OG0020398	GRMZM2G036092	Zm00001eb196500
OG0020399	GRMZM2G118366	Zm00001eb254920
OG0020400	GRMZM2G017429	Zm00001eb254990
OG0020401	GRMZM2G012399	Zm00001eb255040
OG0020402	GRMZM5G881253	Zm00001eb255060
OG0020403	GRMZM2G335987	Zm00001eb255080
OG0020404	GRMZM2G036286	Zm00001eb255110
OG0020405	GRMZM2G035708	Zm00001eb255120
OG0020406	GRMZM2G035503	Zm00001eb255140
OG0020407	GRMZM2G055204	Zm00001eb255160
OG0020408	GRMZM2G061950	Zm00001eb255240
OG0020409	GRMZM2G061941	Zm00001eb255230
OG0020410	GRMZM2G160231	Zm00001eb255200
OG0020411	GRMZM2G160211	Zm00001eb255190
OG0020412	GRMZM2G071180	Zm00001eb255270
OG0020413	GRMZM2G159554	Zm00001eb255290
OG0020414	GRMZM2G159547	Zm00001eb255300
OG0020415	GRMZM2G159542	Zm00001eb255310
OG0020416	GRMZM2G303915	Zm00001eb255370
OG0020417	GRMZM2G081214	Zm00001eb255390
OG0020418	GRMZM5G895980	Zm00001eb255400
OG0020419	GRMZM2G045927	Zm00001eb255480
OG0020420	GRMZM2G045883	Zm00001eb255490
OG0020421	GRMZM2G323013	Zm00001eb255510
OG0020422	GRMZM2G323060	Zm00001eb279280
OG0020423	GRMZM2G161146	Zm00001eb255520
OG0020424	GRMZM2G371795	Zm00001eb255570
OG0020425	GRMZM2G072300	Zm00001eb255580
OG0020427	GRMZM2G015784	Zm00001eb255600
OG0020428	GRMZM2G076951	Zm00001eb255640
OG0020430	GRMZM2G046885	Zm00001eb255670
OG0020431	GRMZM2G101271	Zm00001eb255690
OG0020432	GRMZM2G101438	Zm00001eb255710
OG0020433	GRMZM2G101463	Zm00001eb255720
OG0020434	GRMZM2G402242	Zm00001eb255730
OG0020435	GRMZM2G163776	Zm00001eb255760
OG0020436	GRMZM2G083138	Zm00001eb255780
OG0020437	GRMZM2G083168	Zm00001eb124010
OG0020438	GRMZM2G103128	Zm00001eb255830
OG0020439	GRMZM2G404762	Zm00001eb255840
OG0020440	GRMZM2G103101	Zm00001eb255850
OG0020441	GRMZM2G103085	Zm00001eb255860
OG0020442	GRMZM2G103055	Zm00001eb255870
OG0020444	GRMZM2G152703	Zm00001eb255960
OG0020445	GRMZM2G479760	Zm00001eb255970
OG0020446	GRMZM2G069099	Zm00001eb255990
OG0020447	GRMZM2G113418	Zm00001eb256090
OG0020448	GRMZM2G414621	Zm00001eb256100
OG0020449	GRMZM2G414569	Zm00001eb256110
OG0020450	GRMZM2G149452	Zm00001eb256120
OG0020451	GRMZM2G154301	Zm00001eb256190
OG0020452	GRMZM2G154332	Zm00001eb256180
OG0020453	GRMZM2G174240	Zm00001eb256160
OG0020454	GRMZM2G090718	Zm00001eb256150
OG0020455	GRMZM5G894568	Zm00001eb256230
OG0020456	GRMZM2G084086	Zm00001eb256300
OG0020457	GRMZM2G084116	Zm00001eb256310
OG0020458	GRMZM2G046459	Zm00001eb256330
OG0020459	GRMZM2G046407	Zm00001eb256350
OG0020460	GRMZM2G046288	Zm00001eb256360
OG0020462	GRMZM2G032856	Zm00001eb256380
OG0020463	GRMZM2G130738	Zm00001eb256400
OG0020464	GRMZM5G897224	Zm00001eb256430
OG0020465	GRMZM2G080452	Zm00001eb256450
OG0020466	GRMZM2G151425	Zm00001eb256460
OG0020467	GRMZM2G151440	Zm00001eb256470
OG0020468	GRMZM5G861379	Zm00001eb309150
OG0020469	GRMZM2G141642	Zm00001eb256480
OG0020470	GRMZM5G893392	Zm00001eb256490
OG0020471	GRMZM2G143535	Zm00001eb256530
OG0020472	GRMZM2G426336	Zm00001eb256560
OG0020473	GRMZM2G085945	Zm00001eb256600
OG0020474	GRMZM2G449327	Zm00001eb256620
OG0020475	GRMZM2G149930	Zm00001eb256630
OG0020476	GRMZM2G149869	Zm00001eb256640
OG0020477	GRMZM5G857944	Zm00001eb256650
OG0020478	GRMZM5G886335	Zm00001eb256660
OG0020479	GRMZM5G842517	Zm00001eb256700
OG0020480	GRMZM2G166018	Zm00001eb256800
OG0020481	GRMZM2G478664	Zm00001eb256880
OG0020482	GRMZM2G095778	Zm00001eb256920
OG0020483	GRMZM2G332560	Zm00001eb256950
OG0020484	GRMZM2G029780	Zm00001eb256960
OG0020485	GRMZM2G163749	Zm00001eb256970
OG0020486	GRMZM2G124377	Zm00001eb257050
OG0020487	GRMZM2G124416	Zm00001eb257060
OG0020488	GRMZM2G124460	Zm00001eb257070
OG0020489	GRMZM2G124477	Zm00001eb257080
OG0020490	GRMZM2G098167	Zm00001eb257130
OG0020491	GRMZM5G866647	Zm00001eb257150
OG0020492	GRMZM5G885644	Zm00001eb257160
OG0020493	GRMZM2G110330	Zm00001eb257180
OG0020494	GRMZM2G011626	Zm00001eb257210
OG0020495	GRMZM5G848185	Zm00001eb257280
OG0020496	GRMZM2G008406	Zm00001eb257310
OG0020497	GRMZM2G008367	Zm00001eb257320
OG0020498	GRMZM2G008242	Zm00001eb257330
OG0020499	GRMZM2G391487	Zm00001eb257370
OG0020500	GRMZM2G128358	Zm00001eb257420
OG0020501	GRMZM2G040890	Zm00001eb257430
OG0020502	GRMZM2G468932	Zm00001eb257450
OG0020503	GRMZM2G100813	Zm00001eb132690
OG0020504	GRMZM2G080843	Zm00001eb257490
OG0020505	GRMZM2G110657	Zm00001eb257570
OG0020506	GRMZM2G018573	Zm00001eb257610
OG0020507	GRMZM2G018484	Zm00001eb257630
OG0020508	GRMZM2G018103	Zm00001eb257640
OG0020509	GRMZM2G017923	Zm00001eb257650
OG0020510	GRMZM2G119769	Zm00001eb257680
OG0020512	GRMZM2G119691	Zm00001eb257720
OG0020513	GRMZM2G051005	Zm00001eb257730
OG0020514	GRMZM5G879749	Zm00001eb257750
OG0020515	GRMZM5G813002	Zm00001eb257830
OG0020516	GRMZM2G479110	Zm00001eb257860
OG0020517	GRMZM5G836910	Zm00001eb257910
OG0020518	GRMZM2G469111	Zm00001eb257930
OG0020519	GRMZM2G467717	Zm00001eb257970
OG0020520	GRMZM2G170501	Zm00001eb257990
OG0020521	GRMZM2G467756	Zm00001eb257980
OG0020522	GRMZM2G180430	Zm00001eb258010
OG0020523	GRMZM2G180422	Zm00001eb258050
OG0020524	GRMZM2G180418	Zm00001eb258070
OG0020525	GRMZM2G481027	Zm00001eb258080
OG0020526	GRMZM2G083741	Zm00001eb258120
OG0020527	GRMZM2G178892	Zm00001eb258130
OG0020528	GRMZM2G027019	Zm00001eb258160
OG0020529	GRMZM2G096815	Zm00001eb258180
OG0020530	GRMZM2G096962	Zm00001eb258190
OG0020531	GRMZM2G536644	Zm00001eb258200
OG0020532	GRMZM2G092632	Zm00001eb258210
OG0020533	GRMZM2G030465	Zm00001eb258220
OG0020534	GRMZM2G030744	Zm00001eb258240
OG0020535	GRMZM2G008728	Zm00001eb258260
OG0020536	GRMZM2G008715	Zm00001eb258270
OG0020537	GRMZM5G855200	Zm00001eb258280
OG0020538	GRMZM2G163200	Zm00001eb258290
OG0020539	GRMZM2G163195	Zm00001eb258310
OG0020540	GRMZM2G370162	Zm00001eb258320
OG0020541	GRMZM2G178074	Zm00001eb258360
OG0020542	GRMZM2G080247	Zm00001eb258370
OG0020543	GRMZM2G150876	Zm00001eb258440
OG0020544	GRMZM2G150912	Zm00001eb258450
OG0020545	GRMZM2G354253	Zm00001eb258540
OG0020546	GRMZM2G141456	Zm00001eb169950
OG0020547	GRMZM2G144146	Zm00001eb258550
OG0020548	GRMZM5G845274	Zm00001eb258560
OG0020549	GRMZM5G806257	Zm00001eb258570
OG0020550	GRMZM5G808853	Zm00001eb258580
OG0020551	GRMZM5G862817	Zm00001eb258590
OG0020552	GRMZM5G806449	Zm00001eb258600
OG0020553	GRMZM2G078887	Zm00001eb258670
OG0020554	GRMZM2G376595	Zm00001eb258680
OG0020555	GRMZM2G079782	Zm00001eb258710
OG0020556	GRMZM2G379167	Zm00001eb258720
OG0020557	GRMZM5G841101	Zm00001eb258730
OG0020558	GRMZM2G078324	Zm00001eb258740
OG0020559	GRMZM2G078118	Zm00001eb258750
OG0020560	GRMZM5G824600	Zm00001eb258770
OG0020561	GRMZM2G379002	Zm00001eb258790
OG0020562	GRMZM5G841900	Zm00001eb258800
OG0020563	GRMZM5G800598	Zm00001eb258830
OG0020564	GRMZM2G143591	Zm00001eb258860
OG0020565	GRMZM2G143627	Zm00001eb258870
OG0020566	GRMZM2G143651	Zm00001eb258880
OG0020567	GRMZM2G056598	Zm00001eb258900
OG0020569	GRMZM5G894916	Zm00001eb258990
OG0020570	GRMZM2G003028	Zm00001eb259040
OG0020571	GRMZM2G064386	Zm00001eb259070
OG0020572	GRMZM2G064608	Zm00001eb259110
OG0020573	GRMZM2G101502	Zm00001eb259150
OG0020574	GRMZM2G344895	Zm00001eb259180
OG0020575	GRMZM2G045227	Zm00001eb259190
OG0020576	GRMZM2G344974	Zm00001eb259200
OG0020577	GRMZM2G045286	Zm00001eb259210
OG0020578	GRMZM2G164489	Zm00001eb259240
OG0020579	GRMZM2G464856	Zm00001eb259250
OG0020580	GRMZM2G171801	Zm00001eb259260
OG0020581	GRMZM2G171662	Zm00001eb259270
OG0020582	GRMZM2G013704	Zm00001eb259280
OG0020583	GRMZM2G015090	Zm00001eb259320
OG0020584	GRMZM2G145107	Zm00001eb259340
OG0020585	GRMZM2G145128	Zm00001eb259350
OG0020586	GRMZM2G145133	Zm00001eb259360
OG0020587	GRMZM2G445944	Zm00001eb259370
OG0020588	GRMZM2G445958	Zm00001eb259380
OG0020589	GRMZM2G145473	Zm00001eb259390
OG0020590	GRMZM2G145482	Zm00001eb259400
OG0020591	GRMZM2G145504	Zm00001eb259410
OG0020592	GRMZM2G134067	Zm00001eb259420
OG0020593	GRMZM5G842058	Zm00001eb259430
OG0020594	GRMZM2G133919	Zm00001eb259450
OG0020595	GRMZM2G433025	Zm00001eb259480
OG0020596	GRMZM2G043331	Zm00001eb259490
OG0020597	GRMZM2G043312	Zm00001eb277310
OG0020598	GRMZM6G608324	Zm00001eb259540
OG0020599	GRMZM2G048470	Zm00001eb259550
OG0020600	GRMZM2G124563	Zm00001eb259570
OG0020601	GRMZM2G553532	Zm00001eb259590
OG0020602	GRMZM2G147579	Zm00001eb259630
OG0020603	GRMZM2G448483	Zm00001eb006780
OG0020604	GRMZM2G073892	Zm00001eb259650
OG0020605	GRMZM2G073609	Zm00001eb259670
OG0020606	GRMZM2G077531	Zm00001eb259680
OG0020607	GRMZM2G357443	Zm00001eb259710
OG0020608	GRMZM2G075797	Zm00001eb259850
OG0020609	GRMZM2G405699	Zm00001eb259870
OG0020610	GRMZM2G405684	Zm00001eb259880
OG0020611	GRMZM2G021674	Zm00001eb259890
OG0020612	GRMZM2G358536	Zm00001eb259940
OG0020613	GRMZM2G358540	Zm00001eb259950
OG0020614	GRMZM2G003669	Zm00001eb259970
OG0020615	GRMZM2G031958	Zm00001eb259990
OG0020616	GRMZM2G137894	Zm00001eb260040
OG0020617	GRMZM2G004435	Zm00001eb260050
OG0020618	GRMZM2G004375	Zm00001eb260070
OG0020619	GRMZM2G098182	Zm00001eb260090
OG0020620	GRMZM2G423956	Zm00001eb260120
OG0020621	GRMZM2G122357	Zm00001eb260130
OG0020623	GRMZM2G048313	Zm00001eb260160
OG0020624	GRMZM2G342963	Zm00001eb260180
OG0020625	GRMZM2G040033	Zm00001eb260190
OG0020627	GRMZM5G861268	Zm00001eb260250
OG0020628	GRMZM2G015352	Zm00001eb260260
OG0020629	GRMZM2G101945	Zm00001eb260290
OG0020630	GRMZM2G009627	Zm00001eb260310
OG0020631	GRMZM2G313316	Zm00001eb260320
OG0020632	GRMZM2G118378	Zm00001eb260350
OG0020633	GRMZM5G871143	Zm00001eb260370
OG0020634	GRMZM2G552322	Zm00001eb260380
OG0020637	GRMZM2G367941	Zm00001eb260450
OG0020638	GRMZM2G057509	Zm00001eb260460
OG0020639	GRMZM2G374827	Zm00001eb260510
OG0020640	GRMZM2G073495	Zm00001eb260530
OG0020641	GRMZM2G073489	Zm00001eb260540
OG0020642	GRMZM2G073433	Zm00001eb260550
OG0020643	GRMZM2G157296	Zm00001eb260580
OG0020644	GRMZM2G117961	Zm00001eb260590
OG0020645	GRMZM2G313184	Zm00001eb260610
OG0020646	GRMZM2G051677	Zm00001eb260710
OG0020647	GRMZM2G065532	Zm00001eb260720
OG0020648	GRMZM2G104877	Zm00001eb260750
OG0020649	GRMZM2G104894	Zm00001eb260760
OG0020650	GRMZM2G143646	Zm00001eb260770
OG0020651	GRMZM2G175995	Zm00001eb260800
OG0020652	GRMZM2G476040	Zm00001eb260810
OG0020653	GRMZM2G009025	Zm00001eb260830
OG0020654	GRMZM2G126196	Zm00001eb260840
OG0020655	GRMZM2G092465	Zm00001eb260850
OG0020656	GRMZM2G380456	Zm00001eb260890
OG0020657	GRMZM2G563728	Zm00001eb260910
OG0020658	GRMZM2G144873	Zm00001eb260920
OG0020659	GRMZM5G878823	Zm00001eb260930
OG0020660	GRMZM2G125138	Zm00001eb260990
OG0020662	GRMZM2G013152	Zm00001eb261190
OG0020663	GRMZM2G034404	Zm00001eb261170
OG0020664	GRMZM2G134066	Zm00001eb261240
OG0020665	GRMZM2G134089	Zm00001eb261250
OG0020666	GRMZM2G134130	Zm00001eb261260
OG0020667	GRMZM2G113894	Zm00001eb133390
OG0020669	GRMZM2G319307	Zm00001eb261340
OG0020670	GRMZM2G166326	Zm00001eb094790
OG0020671	GRMZM2G471065	Zm00001eb261380
OG0020672	GRMZM2G449489	Zm00001eb261400
OG0020673	GRMZM2G481280	Zm00001eb261420
OG0020674	GRMZM2G142152	Zm00001eb261450
OG0020675	GRMZM2G127299	Zm00001eb261520
OG0020676	GRMZM2G057258	Zm00001eb261530
OG0020677	GRMZM2G056961	Zm00001eb261560
OG0020678	GRMZM2G491719	Zm00001eb261600
OG0020679	GRMZM2G136680	Zm00001eb261690
OG0020680	GRMZM2G136700	Zm00001eb261700
OG0020681	GRMZM2G019225	Zm00001eb261720
OG0020682	GRMZM2G060057	Zm00001eb261760
OG0020683	GRMZM2G442170	Zm00001eb261800
OG0020684	GRMZM2G066293	Zm00001eb261810
OG0020685	GRMZM2G066400	Zm00001eb261820
OG0020686	GRMZM2G066426	Zm00001eb261830
OG0020690	GRMZM2G001924	Zm00001eb262530
OG0020691	GRMZM2G001946	Zm00001eb262550
OG0020693	GRMZM2G061558	Zm00001eb262650
OG0020695	GRMZM2G434090	Zm00001eb262670
OG0020696	GRMZM2G134020	Zm00001eb262690
OG0020697	GRMZM2G409203	Zm00001eb262730
OG0020698	GRMZM2G403828	Zm00001eb262750
OG0020699	GRMZM2G403813	Zm00001eb262760
OG0020700	GRMZM2G400790	Zm00001eb262780
OG0020701	GRMZM2G451679	Zm00001eb262820
OG0020702	GRMZM2G093035	Zm00001eb262890
OG0020703	GRMZM2G410275	Zm00001eb306500
OG0020704	GRMZM2G014055	Zm00001eb262910
OG0020705	GRMZM2G048791	Zm00001eb262970
OG0020707	GRMZM2G076943	Zm00001eb263000
OG0020708	GRMZM5G856011	Zm00001eb263010
OG0020709	GRMZM2G156578	Zm00001eb263020
OG0020710	GRMZM2G098568	Zm00001eb263030
OG0020711	GRMZM2G009792	Zm00001eb263060
OG0020712	GRMZM5G821167	Zm00001eb263090
OG0020713	GRMZM2G161761	Zm00001eb263100
OG0020714	GRMZM2G082560	Zm00001eb263140
OG0020715	GRMZM2G133097	Zm00001eb263220
OG0020716	GRMZM2G433174	Zm00001eb262560
OG0020718	GRMZM2G430246	Zm00001eb100110
OG0020719	GRMZM2G000603	Zm00001eb264360
OG0020720	GRMZM2G100579	Zm00001eb264300
OG0020721	GRMZM2G000670	Zm00001eb264260
OG0020722	GRMZM2G130728	Zm00001eb264250
OG0020723	GRMZM2G145162	Zm00001eb264190
OG0020724	GRMZM5G809790	Zm00001eb383130
