Orthogroup	v5	v2
OG0025353	Zm00001eb398900	GRMZM2G051138
OG0025354	Zm00001eb398940	GRMZM2G081175
OG0025355	Zm00001eb398970	GRMZM2G175642
OG0025356	Zm00001eb284550	GRMZM2G442265
OG0025357	Zm00001eb399070	GRMZM2G159824
OG0025358	Zm00001eb399100	GRMZM2G165355
OG0025359	Zm00001eb399230	GRMZM2G098869
OG0025360	Zm00001eb399260	GRMZM2G103113
OG0025361	Zm00001eb399280	GRMZM2G097898
OG0025362	Zm00001eb399290	GRMZM2G177984
OG0025363	Zm00001eb399300	GRMZM2G177982
OG0025364	Zm00001eb399320	GRMZM2G177976
OG0025365	Zm00001eb399330	GRMZM2G177914
OG0025366	Zm00001eb399340	GRMZM2G177878
OG0025367	Zm00001eb399350	GRMZM2G167957
OG0025368	Zm00001eb399360	GRMZM2G105834
OG0025369	Zm00001eb399440	GRMZM2G021573
OG0025370	Zm00001eb399450	GRMZM2G084859
OG0025371	Zm00001eb399460	GRMZM2G069726
OG0025372	Zm00001eb399520	GRMZM2G091742
OG0025373	Zm00001eb393090	GRMZM2G091687
OG0025374	Zm00001eb399590	GRMZM2G067402
OG0025375	Zm00001eb399630	GRMZM2G058374
OG0025376	Zm00001eb399700	GRMZM2G356618
OG0025377	Zm00001eb399780	GRMZM2G328268
OG0025378	Zm00001eb399880	GRMZM2G046721
OG0025379	Zm00001eb399940	GRMZM6G310687
OG0025380	Zm00001eb400000	GRMZM2G051689
OG0025381	Zm00001eb400020	GRMZM2G024718
OG0025382	Zm00001eb400030	GRMZM2G024571
OG0025383	Zm00001eb400040	GRMZM2G324478
OG0025384	Zm00001eb400080	GRMZM2G034835
OG0025385	Zm00001eb400120	GRMZM2G102161
OG0025386	Zm00001eb400230	GRMZM5G826763
OG0025387	Zm00001eb400240	GRMZM5G846548
OG0025388	Zm00001eb400370	GRMZM2G113653
OG0025389	Zm00001eb400390	GRMZM2G113486
OG0025390	Zm00001eb400410	GRMZM2G113423
OG0025391	Zm00001eb400430	GRMZM2G113287
OG0025392	Zm00001eb400470	GRMZM2G113205
OG0025393	Zm00001eb400500	GRMZM2G479270
OG0025394	Zm00001eb400520	GRMZM2G479245
OG0025395	Zm00001eb400540	GRMZM2G178247
OG0025396	Zm00001eb400550	GRMZM2G178215
OG0025397	Zm00001eb400560	GRMZM2G178190
OG0025398	Zm00001eb400570	GRMZM2G130943
OG0025399	Zm00001eb400590	GRMZM5G838403
OG0025400	Zm00001eb400600	GRMZM5G863344
OG0025401	Zm00001eb400660	GRMZM2G483946
OG0025402	Zm00001eb400760	GRMZM5G895554
OG0025403	Zm00001eb400780	GRMZM2G048375
OG0025404	Zm00001eb400840	GRMZM2G181540
OG0025405	Zm00001eb400880	GRMZM2G181551
OG0025406	Zm00001eb400990	GRMZM2G077711
OG0025407	Zm00001eb279530	GRMZM2G078461
OG0025408	Zm00001eb401070	GRMZM2G039212
OG0025409	Zm00001eb401080	GRMZM2G040278
OG0025410	Zm00001eb401090	GRMZM2G040268
OG0025411	Zm00001eb401110	GRMZM2G114758
OG0025412	Zm00001eb401150	GRMZM2G096352
OG0025413	Zm00001eb401170	GRMZM2G540491
OG0025414	Zm00001eb401200	GRMZM2G181148
OG0025415	Zm00001eb401230	GRMZM2G004466
OG0025416	Zm00001eb401240	GRMZM2G004377
OG0025417	Zm00001eb401290	GRMZM2G113060
OG0025418	Zm00001eb401320	GRMZM2G091285
OG0025419	Zm00001eb401330	GRMZM2G091233
OG0025420	Zm00001eb401390	GRMZM2G061314
OG0025421	Zm00001eb401490	GRMZM2G400784
OG0025422	Zm00001eb401520	GRMZM2G095689
OG0025423	Zm00001eb401620	GRMZM2G028643
OG0025424	Zm00001eb401670	GRMZM2G028459
OG0025425	Zm00001eb401750	GRMZM2G036349
OG0025426	Zm00001eb401880	GRMZM2G100750
OG0025427	Zm00001eb401890	GRMZM2G172523
OG0025429	Zm00001eb401990	GRMZM2G169384
OG0025430	Zm00001eb402020	GRMZM2G169360
OG0025431	Zm00001eb402030	GRMZM2G376255
OG0025432	Zm00001eb402060	GRMZM2G074514
OG0025433	Zm00001eb402050	GRMZM2G399098
OG0025434	Zm00001eb402100	GRMZM2G141121
OG0025435	Zm00001eb402110	GRMZM2G065199
OG0025436	Zm00001eb402130	GRMZM2G065237
OG0025437	Zm00001eb402140	GRMZM2G065259
OG0025438	Zm00001eb402220	GRMZM2G178741
OG0025439	Zm00001eb402240	GRMZM2G178775
OG0025440	Zm00001eb402260	GRMZM2G178787
OG0025441	Zm00001eb402270	GRMZM2G178826
OG0025442	Zm00001eb402290	GRMZM2G479529
OG0025443	Zm00001eb402360	GRMZM2G479581
OG0025444	Zm00001eb402400	GRMZM2G057950
OG0025445	Zm00001eb402430	GRMZM5G833332
OG0025446	Zm00001eb402440	GRMZM2G055107
OG0025447	Zm00001eb402470	GRMZM2G120987
OG0025448	Zm00001eb402550	GRMZM2G127072
OG0025449	Zm00001eb402590	GRMZM2G428040
OG0025450	Zm00001eb402680	GRMZM2G009754
OG0025451	Zm00001eb402690	GRMZM2G009770
OG0025452	Zm00001eb402760	GRMZM2G358931
OG0025453	Zm00001eb402770	GRMZM2G126839
OG0025455	Zm00001eb402780	GRMZM2G150408
OG0025456	Zm00001eb402800	GRMZM2G057528
OG0025457	Zm00001eb402840	GRMZM2G057243
OG0025458	Zm00001eb402890	GRMZM2G089686
OG0025459	Zm00001eb402910	GRMZM2G178072
OG0025460	Zm00001eb402950	GRMZM2G532534
OG0025461	Zm00001eb402960	GRMZM2G107651
OG0025462	Zm00001eb403130	GRMZM2G063342
OG0025463	Zm00001eb403180	GRMZM5G891656
OG0025464	Zm00001eb403190	GRMZM5G841893
OG0025465	Zm00001eb403220	GRMZM2G045257
OG0025466	Zm00001eb403230	GRMZM2G342807
OG0025467	Zm00001eb403300	GRMZM2G115674
OG0025468	Zm00001eb403320	GRMZM2G349547
OG0025469	Zm00001eb403350	GRMZM2G439866
OG0025470	Zm00001eb403370	GRMZM2G330384
OG0025471	Zm00001eb403420	GRMZM2G479000
OG0025472	Zm00001eb403450	GRMZM2G075563
OG0025473	Zm00001eb403460	GRMZM2G075505
OG0025474	Zm00001eb403500	GRMZM2G374986
OG0025475	Zm00001eb403510	GRMZM2G075227
OG0025476	Zm00001eb403530	GRMZM2G171994
OG0025477	Zm00001eb403570	GRMZM2G473274
OG0025478	Zm00001eb403590	GRMZM2G051009
OG0025479	Zm00001eb403640	GRMZM2G051219
OG0025480	Zm00001eb403670	GRMZM2G317931
OG0025481	Zm00001eb403690	GRMZM2G382537
OG0025482	Zm00001eb403750	GRMZM2G171365
OG0025483	Zm00001eb403780	GRMZM2G171466
OG0025484	Zm00001eb403790	GRMZM2G171469
OG0025485	Zm00001eb403880	GRMZM2G174070
OG0025486	Zm00001eb403950	GRMZM2G143187
OG0025487	Zm00001eb403960	GRMZM2G303312
OG0025488	Zm00001eb403970	GRMZM2G153152
OG0025489	Zm00001eb404000	GRMZM2G064612
OG0025490	Zm00001eb404040	GRMZM2G393529
OG0025491	Zm00001eb404060	GRMZM2G092776
OG0025492	Zm00001eb404090	GRMZM2G092723
OG0025493	Zm00001eb404100	GRMZM2G092718
OG0025494	Zm00001eb404170	GRMZM2G037327
OG0025495	Zm00001eb404180	GRMZM2G037193
OG0025496	Zm00001eb404190	GRMZM2G148057
OG0025497	Zm00001eb404200	GRMZM2G449359
OG0025498	Zm00001eb404220	GRMZM2G110258
OG0025499	Zm00001eb404250	GRMZM2G110116
OG0025500	Zm00001eb404270	GRMZM2G165939
OG0025501	Zm00001eb142650	GRMZM2G413362
OG0025502	Zm00001eb404280	GRMZM2G113267
OG0025503	Zm00001eb404340	GRMZM5G860824
OG0025504	Zm00001eb404390	GRMZM5G875564
OG0025505	Zm00001eb404400	GRMZM5G891969
OG0025506	Zm00001eb404430	GRMZM2G168355
OG0025507	Zm00001eb404490	GRMZM2G168281
OG0025508	Zm00001eb404500	GRMZM2G168257
OG0025509	Zm00001eb404510	GRMZM2G049168
OG0025510	Zm00001eb404520	GRMZM2G060185
OG0025511	Zm00001eb404540	GRMZM2G093964
OG0025512	Zm00001eb404590	GRMZM2G161827
OG0025513	Zm00001eb404580	GRMZM2G462243
OG0025514	Zm00001eb404570	GRMZM2G161891
OG0025515	Zm00001eb404610	GRMZM2G115841
OG0025516	Zm00001eb404670	GRMZM2G049382
OG0025517	Zm00001eb404690	GRMZM2G148090
OG0025518	Zm00001eb181370	GRMZM2G040843
OG0025519	Zm00001eb404750	GRMZM2G109674
OG0025520	Zm00001eb404790	GRMZM2G066049
OG0025521	Zm00001eb404900	GRMZM2G073840
OG0025522	Zm00001eb404910	GRMZM2G173724
OG0025523	Zm00001eb404920	GRMZM2G173742
OG0025524	Zm00001eb404980	GRMZM2G098603
OG0025525	Zm00001eb405010	GRMZM2G430780
OG0025526	Zm00001eb405020	GRMZM2G129907
OG0025527	Zm00001eb417600	GRMZM2G124292
OG0025528	Zm00001eb405090	GRMZM2G317287
OG0025529	Zm00001eb405120	GRMZM2G104620
OG0025530	Zm00001eb405150	GRMZM2G104655
OG0025531	Zm00001eb283260	GRMZM2G400999
OG0025532	Zm00001eb405310	GRMZM2G180262
OG0025533	Zm00001eb405320	GRMZM2G099005
OG0025534	Zm00001eb405350	GRMZM2G138659
OG0025535	Zm00001eb405370	GRMZM2G437314
OG0025536	Zm00001eb405380	GRMZM2G181546
OG0025537	Zm00001eb405410	GRMZM2G151977
OG0025538	Zm00001eb405430	GRMZM2G152016
OG0025539	Zm00001eb440410	GRMZM5G832440
OG0025540	Zm00001eb405590	GRMZM2G127379
OG0025541	Zm00001eb405620	GRMZM2G431714
OG0025542	Zm00001eb405640	GRMZM2G037064
OG0025543	Zm00001eb405740	GRMZM2G536120
OG0025544	Zm00001eb405750	GRMZM2G068745
OG0025545	Zm00001eb405770	GRMZM2G060884
OG0025546	Zm00001eb405820	GRMZM2G058595
OG0025547	Zm00001eb405850	GRMZM5G873586
OG0025549	Zm00001eb441990	GRMZM2G165720
OG0025550	Zm00001eb405900	GRMZM2G143769
OG0025551	Zm00001eb405990	GRMZM2G304965
OG0025552	Zm00001eb406010	GRMZM2G473138
OG0025553	Zm00001eb406030	GRMZM2G441031
OG0025554	Zm00001eb406040	GRMZM2G088313
OG0025555	Zm00001eb406050	GRMZM2G129775
OG0025556	Zm00001eb406060	GRMZM2G129804
OG0025557	Zm00001eb406080	GRMZM2G467576
OG0025558	Zm00001eb406090	GRMZM2G101928
OG0025559	Zm00001eb406100	GRMZM2G101958
OG0025560	Zm00001eb406120	GRMZM5G886547
OG0025561	Zm00001eb406130	GRMZM5G898755
OG0025563	Zm00001eb406210	GRMZM2G424628
OG0025565	Zm00001eb406300	GRMZM2G054481
OG0025566	Zm00001eb406320	GRMZM5G835772
OG0025567	Zm00001eb406340	GRMZM5G803318
OG0025568	Zm00001eb406350	GRMZM2G022318
OG0025569	Zm00001eb406370	GRMZM2G003732
OG0025570	Zm00001eb406400	GRMZM2G003750
OG0025571	Zm00001eb406420	GRMZM2G004414
OG0025572	Zm00001eb406460	GRMZM2G031317
OG0025573	Zm00001eb406480	GRMZM2G031261
OG0025574	Zm00001eb406510	GRMZM2G324231
OG0025575	Zm00001eb406520	GRMZM2G314661
OG0025576	Zm00001eb406530	GRMZM2G014282
OG0025577	Zm00001eb406570	GRMZM2G050774
OG0025578	Zm00001eb406540	GRMZM2G350841
OG0025579	Zm00001eb406730	GRMZM2G044423
OG0025580	Zm00001eb406770	GRMZM2G366264
OG0025581	Zm00001eb406780	GRMZM2G051637
OG0025582	Zm00001eb406800	GRMZM2G164113
OG0025583	Zm00001eb406810	GRMZM2G464328
OG0025584	Zm00001eb406880	GRMZM2G104310
OG0025585	Zm00001eb406890	GRMZM2G065804
OG0025586	Zm00001eb406950	GRMZM5G805685
OG0025587	Zm00001eb407010	GRMZM2G449197
OG0025588	Zm00001eb407020	GRMZM2G148411
OG0025589	Zm00001eb407030	GRMZM2G148404
OG0025590	Zm00001eb407080	GRMZM2G180596
OG0025591	Zm00001eb407120	GRMZM2G052515
OG0025592	Zm00001eb407130	GRMZM2G052499
OG0025593	Zm00001eb407140	GRMZM2G464356
OG0025594	Zm00001eb407170	GRMZM5G839644
OG0025595	Zm00001eb407220	GRMZM2G031925
OG0025596	Zm00001eb407250	GRMZM2G031624
OG0025597	Zm00001eb407210	GRMZM2G144051
OG0025598	Zm00001eb407450	GRMZM2G037831
OG0025599	Zm00001eb407470	GRMZM2G156506
OG0025600	Zm00001eb407500	GRMZM2G178449
OG0025601	Zm00001eb407530	GRMZM2G136266
OG0025602	Zm00001eb407580	GRMZM2G041317
OG0025603	Zm00001eb407610	GRMZM2G153409
OG0025604	Zm00001eb407640	GRMZM2G346110
OG0025605	Zm00001eb407690	GRMZM2G301122
OG0025606	Zm00001eb407710	GRMZM2G136910
OG0025607	Zm00001eb407720	GRMZM2G438176
OG0025608	Zm00001eb407730	GRMZM2G472449
OG0025609	Zm00001eb407750	GRMZM2G001904
OG0025610	Zm00001eb407760	GRMZM2G544539
OG0025611	Zm00001eb407780	GRMZM2G419806
OG0025612	Zm00001eb407810	GRMZM2G118214
OG0025613	Zm00001eb407830	GRMZM2G324131
OG0025614	Zm00001eb408000	GRMZM2G068710
OG0025615	Zm00001eb368090	GRMZM2G475170
OG0025616	Zm00001eb408050	GRMZM2G475197
OG0025617	Zm00001eb408210	GRMZM2G320023
OG0025618	Zm00001eb408240	GRMZM2G103740
OG0025619	Zm00001eb408260	GRMZM2G103546
OG0025620	Zm00001eb408270	GRMZM2G319435
OG0025621	Zm00001eb408280	GRMZM2G014397
OG0025622	Zm00001eb408290	GRMZM2G005848
OG0025623	Zm00001eb408310	GRMZM5G803992
OG0025624	Zm00001eb408320	GRMZM2G418432
OG0025625	Zm00001eb408330	GRMZM5G813470
OG0025626	Zm00001eb408340	GRMZM2G047119
OG0025627	Zm00001eb408440	GRMZM2G122053
OG0025628	Zm00001eb408450	GRMZM2G036508
OG0025629	Zm00001eb408490	GRMZM2G059214
OG0025630	Zm00001eb408500	GRMZM2G002542
OG0025631	Zm00001eb408520	GRMZM2G004060
OG0025632	Zm00001eb408540	GRMZM2G082508
OG0025633	Zm00001eb408560	GRMZM2G122818
OG0025634	Zm00001eb408600	GRMZM2G432050
OG0025635	Zm00001eb408630	GRMZM2G015869
OG0025636	Zm00001eb408640	GRMZM2G006493
OG0025637	Zm00001eb408660	GRMZM2G174565
OG0025638	Zm00001eb408690	GRMZM2G160279
OG0025639	Zm00001eb408700	GRMZM2G035839
OG0025640	Zm00001eb408720	GRMZM5G838435
OG0025641	Zm00001eb408730	GRMZM2G126002
OG0025642	Zm00001eb408750	GRMZM2G125931
OG0025643	Zm00001eb408760	GRMZM2G011746
OG0025644	Zm00001eb408830	GRMZM2G099326
OG0025645	Zm00001eb408850	GRMZM2G106622
OG0025646	Zm00001eb408860	GRMZM2G083347
OG0025647	Zm00001eb408880	GRMZM2G000339
OG0025648	Zm00001eb408940	GRMZM2G048175
OG0025649	Zm00001eb408950	GRMZM2G027522
OG0025650	Zm00001eb408970	GRMZM2G140646
OG0025651	Zm00001eb408980	GRMZM2G437435
OG0025652	Zm00001eb409000	GRMZM5G862959
OG0025653	Zm00001eb409020	GRMZM2G040389
OG0025654	Zm00001eb409030	GRMZM2G336326
OG0025655	Zm00001eb409040	GRMZM2G088689
OG0025656	Zm00001eb409060	GRMZM2G088974
OG0025657	Zm00001eb409080	GRMZM2G152757
OG0025658	Zm00001eb409090	GRMZM2G399183
OG0025659	Zm00001eb409100	GRMZM5G831224
OG0025660	Zm00001eb409230	GRMZM2G028307
OG0025661	Zm00001eb409250	GRMZM2G091819
OG0025663	Zm00001eb111480	GRMZM5G856142
OG0025664	Zm00001eb113840	GRMZM5G885663
OG0025665	Zm00001eb409400	GRMZM2G145578
OG0025666	Zm00001eb409420	GRMZM5G879536
OG0025667	Zm00001eb409430	GRMZM2G009795
OG0025668	Zm00001eb409440	GRMZM2G009448
OG0025669	Zm00001eb409450	GRMZM2G127386
OG0025670	Zm00001eb409460	GRMZM2G137510
OG0025671	Zm00001eb409470	GRMZM2G439860
OG0025672	Zm00001eb409490	GRMZM2G046238
OG0025673	Zm00001eb409520	GRMZM2G420887
OG0025674	Zm00001eb409530	GRMZM2G015238
OG0025675	Zm00001eb409540	GRMZM2G319262
OG0025676	Zm00001eb409570	GRMZM2G068382
OG0025677	Zm00001eb409580	GRMZM2G068316
OG0025678	Zm00001eb409620	GRMZM6G007923
OG0025679	Zm00001eb409710	GRMZM2G106177
OG0025680	Zm00001eb409750	GRMZM2G006287
OG0025681	Zm00001eb409790	GRMZM2G152143
OG0025682	Zm00001eb409800	GRMZM2G431157
OG0025683	Zm00001eb409850	GRMZM2G040968
OG0025685	Zm00001eb409880	GRMZM2G151944
OG0025686	Zm00001eb409910	GRMZM2G084005
OG0025687	Zm00001eb409930	GRMZM2G059010
OG0025688	Zm00001eb409970	GRMZM2G109582
OG0025689	Zm00001eb409980	GRMZM2G064818
OG0025690	Zm00001eb410020	GRMZM2G103909
OG0025691	Zm00001eb410030	GRMZM2G015886
OG0025692	Zm00001eb410040	GRMZM2G075283
OG0025693	Zm00001eb410050	GRMZM2G113815
OG0025694	Zm00001eb137130	GRMZM2G304952
OG0025695	Zm00001eb410180	GRMZM2G309643
OG0025696	Zm00001eb410190	GRMZM2G013478
OG0025697	Zm00001eb410230	GRMZM2G571844
OG0025698	Zm00001eb410240	GRMZM2G149410
OG0025699	Zm00001eb410250	GRMZM2G451231
OG0025700	Zm00001eb410260	GRMZM2G176472
OG0025701	Zm00001eb410350	GRMZM2G153206
OG0025702	Zm00001eb410370	GRMZM2G300969
OG0025703	Zm00001eb410380	GRMZM2G300965
OG0025704	Zm00001eb410420	GRMZM2G161212
OG0025705	Zm00001eb410440	GRMZM2G174830
OG0025706	Zm00001eb410450	GRMZM2G337706
OG0025707	Zm00001eb410480	GRMZM2G303536
OG0025708	Zm00001eb410560	GRMZM2G054393
OG0025709	Zm00001eb410570	GRMZM2G054564
OG0025710	Zm00001eb410630	GRMZM2G149580
OG0025711	Zm00001eb410660	GRMZM2G014376
OG0025712	Zm00001eb410670	GRMZM2G050394
OG0025713	Zm00001eb410680	GRMZM2G129457
OG0025714	Zm00001eb410820	GRMZM2G082167
OG0025715	Zm00001eb410850	GRMZM2G105229
OG0025716	Zm00001eb410890	GRMZM2G084463
OG0025717	Zm00001eb410950	GRMZM2G052606
OG0025719	Zm00001eb410980	GRMZM2G406108
OG0025720	Zm00001eb137350	GRMZM2G106490
OG0025721	Zm00001eb411000	GRMZM2G060183
OG0025722	Zm00001eb411020	GRMZM2G102683
OG0025724	Zm00001eb411060	GRMZM2G132140
OG0025726	Zm00001eb411070	GRMZM2G087655
OG0025727	Zm00001eb411100	GRMZM2G073943
OG0025728	Zm00001eb411140	GRMZM2G117028
OG0025729	Zm00001eb024660	GRMZM2G316595
OG0025730	Zm00001eb411170	GRMZM2G073908
OG0025731	Zm00001eb411190	GRMZM2G124974
OG0025732	Zm00001eb411200	GRMZM2G425986
OG0025733	Zm00001eb411210	GRMZM2G097286
OG0025734	Zm00001eb411220	GRMZM2G403789
OG0025735	Zm00001eb411250	GRMZM5G829554
OG0025736	Zm00001eb411260	GRMZM5G827286
OG0025737	Zm00001eb411300	GRMZM2G700208
OG0025738	Zm00001eb411350	GRMZM2G133588
OG0025739	Zm00001eb411390	GRMZM2G119465
OG0025740	Zm00001eb411430	GRMZM2G014844
OG0025741	Zm00001eb411440	GRMZM2G153383
OG0025742	Zm00001eb411500	GRMZM2G369139
OG0025744	Zm00001eb411560	GRMZM2G472703
OG0025745	Zm00001eb411630	GRMZM2G035305
OG0025746	Zm00001eb411670	GRMZM2G095323
OG0025747	Zm00001eb411740	GRMZM2G010406
OG0025748	Zm00001eb411770	GRMZM2G401291
OG0025749	Zm00001eb411820	GRMZM2G088487
OG0025750	Zm00001eb311600	GRMZM2G368807
OG0025751	Zm00001eb411900	GRMZM2G070620
OG0025753	Zm00001eb411990	GRMZM2G374801
OG0025754	Zm00001eb412050	GRMZM2G074818
OG0025756	Zm00001eb412100	GRMZM2G126871
OG0025757	Zm00001eb412110	GRMZM2G148078
OG0025758	Zm00001eb412170	GRMZM2G474297
OG0025759	Zm00001eb412190	GRMZM5G816432
OG0025760	Zm00001eb412240	GRMZM2G033985
OG0025761	Zm00001eb412260	GRMZM2G091774
OG0025763	Zm00001eb412280	GRMZM2G371316
OG0025764	Zm00001eb412320	GRMZM2G149943
OG0025765	Zm00001eb412490	GRMZM2G058498
OG0025766	Zm00001eb412510	GRMZM2G094352
OG0025767	Zm00001eb027620	GRMZM2G368486
OG0025768	Zm00001eb412590	GRMZM2G137715
OG0025769	Zm00001eb412600	GRMZM2G361718
OG0025770	Zm00001eb412690	GRMZM5G809546
OG0025771	Zm00001eb412730	GRMZM2G160133
OG0025772	Zm00001eb412770	GRMZM2G434549
OG0025773	Zm00001eb412780	GRMZM2G084597
OG0025774	Zm00001eb412790	GRMZM2G367483
OG0025775	Zm00001eb412840	GRMZM2G073371
OG0025776	Zm00001eb412900	GRMZM2G114119
OG0025777	Zm00001eb412910	GRMZM2G365319
OG0025778	Zm00001eb412940	GRMZM2G149216
OG0025779	Zm00001eb412950	GRMZM2G003979
OG0025780	Zm00001eb413030	GRMZM2G004732
OG0025781	Zm00001eb413040	GRMZM2G442936
OG0025782	Zm00001eb413050	GRMZM2G126471
OG0025783	Zm00001eb413070	GRMZM2G092024
OG0025784	Zm00001eb413100	GRMZM2G311316
OG0025785	Zm00001eb413110	GRMZM2G009681
OG0025786	Zm00001eb413120	GRMZM2G127336
OG0025787	Zm00001eb413130	GRMZM2G147683
OG0025788	Zm00001eb413170	GRMZM2G175401
OG0025789	Zm00001eb413200	GRMZM2G097509
OG0025790	Zm00001eb413240	GRMZM2G053177
OG0025791	Zm00001eb413280	GRMZM2G142565
OG0025792	Zm00001eb413290	GRMZM2G141399
OG0025793	Zm00001eb413300	GRMZM5G851266
OG0025794	Zm00001eb413320	GRMZM2G134613
OG0025795	Zm00001eb413340	GRMZM2G052036
OG0025796	Zm00001eb413360	GRMZM2G079925
OG0025797	Zm00001eb413380	GRMZM2G352788
OG0025798	Zm00001eb413400	GRMZM2G363971
OG0025799	Zm00001eb413410	GRMZM2G006083
OG0025800	Zm00001eb413420	GRMZM2G172904
OG0025801	Zm00001eb413540	GRMZM2G167018
OG0025802	Zm00001eb413570	GRMZM2G119305
OG0025803	Zm00001eb413610	GRMZM2G109515
OG0025804	Zm00001eb413630	GRMZM2G034152
OG0025805	Zm00001eb413660	GRMZM2G079965
OG0025806	Zm00001eb413680	GRMZM2G151580
OG0025807	Zm00001eb413700	GRMZM2G002391
OG0025808	Zm00001eb413710	GRMZM2G052328
OG0025809	Zm00001eb413740	GRMZM2G368902
OG0025810	Zm00001eb413800	GRMZM2G455564
OG0025811	Zm00001eb413780	GRMZM2G478370
OG0025812	Zm00001eb413860	GRMZM2G315767
OG0025813	Zm00001eb413910	GRMZM2G019744
OG0025814	Zm00001eb413920	GRMZM2G020254
OG0025815	Zm00001eb413930	GRMZM2G020054
OG0025816	Zm00001eb413940	GRMZM2G074489
OG0025817	Zm00001eb413960	GRMZM2G121992
OG0025818	Zm00001eb414000	GRMZM2G043749
OG0025820	Zm00001eb414050	GRMZM2G155357
OG0025821	Zm00001eb414060	GRMZM2G155392
OG0025822	Zm00001eb414080	GRMZM2G149894
OG0025823	Zm00001eb414110	GRMZM2G161569
OG0025824	Zm00001eb414130	GRMZM2G041963
OG0025825	Zm00001eb414140	GRMZM2G481531
OG0025826	Zm00001eb414150	GRMZM2G170201
OG0025827	Zm00001eb414180	GRMZM2G317098
OG0025828	Zm00001eb414160	GRMZM2G423393
OG0025829	Zm00001eb414190	GRMZM2G038340
OG0025830	Zm00001eb414270	GRMZM2G121096
OG0025832	Zm00001eb414330	GRMZM2G062811
OG0025833	Zm00001eb414350	GRMZM2G364753
OG0025834	Zm00001eb414360	GRMZM2G063566
OG0025835	Zm00001eb414390	GRMZM2G119783
OG0025836	Zm00001eb414410	GRMZM2G459864
OG0025837	Zm00001eb414450	GRMZM2G076157
OG0025838	Zm00001eb414460	GRMZM2G145870
OG0025839	Zm00001eb414490	GRMZM2G032751
OG0025840	Zm00001eb414510	GRMZM2G091373
OG0025841	Zm00001eb414530	GRMZM2G431030
OG0025842	Zm00001eb414540	GRMZM2G138997
OG0025843	Zm00001eb414570	GRMZM2G103250
OG0025844	Zm00001eb414580	GRMZM2G170958
OG0025845	Zm00001eb414650	GRMZM2G448627
OG0025846	Zm00001eb414690	GRMZM2G049641
OG0025847	Zm00001eb414700	GRMZM2G112782
OG0025848	Zm00001eb414720	GRMZM2G045507
OG0025849	Zm00001eb414730	GRMZM2G008209
OG0025850	Zm00001eb414750	GRMZM2G023275
OG0025851	Zm00001eb414770	GRMZM2G460893
OG0025852	Zm00001eb414830	GRMZM2G055070
OG0025853	Zm00001eb414840	GRMZM2G055059
OG0025856	Zm00001eb414890	GRMZM2G407393
OG0025857	Zm00001eb414870	GRMZM2G440957
OG0025858	Zm00001eb003840	GRMZM2G442443
OG0025859	Zm00001eb414940	GRMZM2G141071
OG0025860	Zm00001eb414950	GRMZM2G039824
OG0025861	Zm00001eb414960	GRMZM2G039671
OG0025862	Zm00001eb414970	GRMZM2G343080
OG0025863	Zm00001eb415010	GRMZM2G022359
OG0025864	Zm00001eb415000	GRMZM2G022506
OG0025865	Zm00001eb415020	GRMZM2G343519
OG0025866	Zm00001eb415030	GRMZM2G133512
OG0025867	Zm00001eb415060	GRMZM2G148316
OG0025868	Zm00001eb415180	GRMZM2G150680
OG0025869	Zm00001eb415210	GRMZM2G438602
OG0025870	Zm00001eb415230	GRMZM2G468615
OG0025871	Zm00001eb415250	GRMZM2G165757
OG0025872	Zm00001eb415270	GRMZM2G113682
OG0025873	Zm00001eb415390	GRMZM2G369260
OG0025874	Zm00001eb415410	GRMZM2G099352
OG0025875	Zm00001eb415420	GRMZM2G068808
OG0025876	Zm00001eb415440	GRMZM2G007698
OG0025877	Zm00001eb415470	GRMZM2G079759
OG0025878	Zm00001eb415500	GRMZM2G145123
OG0025879	Zm00001eb415510	GRMZM2G145130
OG0025880	Zm00001eb415520	GRMZM2G042895
OG0025881	Zm00001eb415580	GRMZM2G177621
OG0025882	Zm00001eb415590	GRMZM2G171187
OG0025883	Zm00001eb415620	GRMZM2G178014
OG0025884	Zm00001eb415640	GRMZM2G123308
OG0025885	Zm00001eb415650	GRMZM2G030659
OG0025886	Zm00001eb415690	GRMZM2G001530
OG0025887	Zm00001eb415700	GRMZM2G001551
OG0025888	Zm00001eb415720	GRMZM2G078906
OG0025889	Zm00001eb415740	GRMZM2G309933
OG0025890	Zm00001eb415750	GRMZM2G180168
OG0025892	Zm00001eb415980	GRMZM2G085845
OG0025893	Zm00001eb360680	GRMZM2G114415
OG0025894	Zm00001eb416090	GRMZM2G086496
OG0025895	Zm00001eb416110	GRMZM2G385989
OG0025896	Zm00001eb415330	GRMZM2G086361
OG0025897	Zm00001eb416160	GRMZM2G077486
OG0025898	Zm00001eb416170	GRMZM2G096422
OG0025899	Zm00001eb416180	GRMZM2G096367
OG0025900	Zm00001eb416210	GRMZM2G446895
OG0025901	Zm00001eb416230	GRMZM2G372475
OG0025902	Zm00001eb416240	GRMZM2G070555
OG0025903	Zm00001eb416250	GRMZM2G372553
OG0025904	Zm00001eb416260	GRMZM2G008271
OG0025905	Zm00001eb416290	GRMZM2G054397
OG0025906	Zm00001eb416310	GRMZM2G034862
OG0025908	Zm00001eb416320	GRMZM2G123411
OG0025910	Zm00001eb416360	GRMZM2G021864
